id,Country,Province,District,Posto,Localidade,Urbanization Status,Cluster Area (from IEP),Cluster Area in km2,Population (from IEP),Population 2025,Population density,Population within 20 km,Buildings (from IEP),Buildings,Distance from MV power lines,Distance from nearest mini-grid,Nightlight (from IEP),Night lights intensity,Electrification status nightlights,Electrification status (IEP study),Least-cost electrification mode (IEP results),Relative Wealth Index,Percentage of food-insecure people,Livelihoods,Conflict fatalities nearby,Cyclone hazard (1 in 100 years wind speed),Elevation,Mean temperature,Mean diurnal temperature range,Cooling Degree Days Cold Room at 4C,Hot days (>30C) in a year,Relative humidity,Precipitation,Aridity Index,Climate class,Solar PV Output (kWh/year per installed kW),Cropland area ha,Cropland percentage of Influence area,Permanent water area (ha) within 10 km,Distance from coastlines,Travel time airports,Travel time ports,Travel time cities,Travel time capital,Travel time railway stations,Export Market Accessibility,National Market Accessibility,Fresh Markets Accessibility,Farming Activity,Ag Cooling Demand Export Market,Ag Cooling Demand National Market,Ag Cooling Demand Fresh Markets,Ag Cooling Demand ALL Markets,Banana production,Cassava production,Citrus production,Cashew Nut production,Cotton production,Maize production,Other Roots & Tubers production,Plantain production,Potato production,Rice production,Sorghum production,Sugarcane production,Sweet Potato production,Temperate Fruit production,Tobacco production,Tropical Fruit production,Vegetables production,Tomato production,Fishing Activity (marine + inland),Fishing type,Fish Cooling Demand Export Market,Fish Cooling Demand National Market,Fish Cooling Demand Fresh Markets,Fish Cooling Demand ALL Markets,Fresh Markets Accessibility - class,National Market Accessibility - class,Export Market Accessibility - class,Ag Cooling Demand ALL Markets - class,Fish Cooling Demand ALL Markets - class,Cooling_potential,Ground_Survey,Staple_Crop Production (t/y),Perishable_Crop Production (t/y),Cash Crop Production (t/y),PUE_potential
508329,Mozambique,ZAMBEZIA,MOPEIA,MOPEIA,Sambalendo,Low Density Rural,0.704,0.64,419.66,420,656,114782,512,512,9.756,36.647,0.0,0.2,likely electrified,99,10,-0.4,0.0,Zambezi Valley with Maize and Fishing,0,112,50.0,25.9,1.4,7993,192.0,69.0,863.0,0.56,"Aw   Tropical, savannah",1985,194.812,3.527,1942.8,151.6,3.1,3.2,4.8,18.6,0.5,0.587,0.465,0.513,0.035,0.405,0.349,0.366,0.373,0.0,14487.1,160.2,0.0,18.7,3979.8,10.2,0.0,0.0,457.4,763.4,30168.1,1745.5,497.9,329.9,114.4,154.1,399.3,0.869,inland,0.782,0.724,0.71,0.751,High,Very High,Very High,High,Very High,Very High,No,21443.399999999998,17009.2,31283.100000000002,Very High
508333,Mozambique,ZAMBEZIA,MOPEIA,MOPEIA,Sambalendo,Low Density Rural,0.342,0.311,188.45,188,605,115883,218,218,9.875,35.47,0.0,0.2,likely electrified,99,3,-0.6,0.0,Zambezi Valley with Maize and Fishing,0,112,61.0,25.9,1.3,7993,192.0,69.0,863.0,0.56,"Aw   Tropical, savannah",1988,133.533,3.846,1838.8,152.8,3.2,3.2,4.9,18.6,0.5,0.584,0.464,0.516,0.035,0.404,0.349,0.368,0.372,0.0,22622.1,87.2,0.0,2.2,3482.6,10.8,0.0,0.0,561.8,648.3,2163.9,1820.0,232.3,117.8,77.7,72.3,185.5,0.855,inland,0.773,0.716,0.704,0.743,High,Very High,Very High,High,Very High,Very High,No,29145.6,24835.199999999997,2666.2000000000003,Very High
508437,Mozambique,ZAMBEZIA,MORRUMBALA,MEGAZA,Pinda,Low Density Rural,0.335,0.306,175.9,176,575,240081,138,138,25.799,2.183,0.0,0.4,likely electrified,99,10,-0.1,0.0,Northern Highland with Mixed Cropping,0,108,46.0,25.9,1.3,7993,170.0,70.0,942.0,0.49,"Aw   Tropical, savannah",1983,43.566,5.329,122.3,176.2,3.5,3.6,5.7,19.4,0.7,0.551,0.5,0.901,0.044,0.391,0.372,0.552,0.44,0.0,6482.0,22.0,0.0,0.2,303.0,2.3,0.0,60.7,26.3,66.1,0.0,397.2,41.8,34.8,12.2,22.4,61.2,0.124,inland,0.346,0.349,0.532,0.415,Very High,Very High,Very High,Very High,High,Very High,No,7337.6,7018.599999999999,111.4,High
508441,Mozambique,ZAMBEZIA,MORRUMBALA,MEGAZA,Pinda,Rural Clusters,0.902,0.822,740.96,741,900,243320,853,853,26.972,0.159,0.0,0.3,likely electrified,8,8,0.1,0.0,Northern Highland with Mixed Cropping,0,108,52.0,25.9,1.3,7993,170.0,70.0,942.0,0.49,"Aw   Tropical, savannah",1984,88.857,2.631,108.1,177.1,3.5,3.5,5.7,19.5,0.8,0.549,0.501,0.911,0.024,0.379,0.363,0.547,0.431,0.0,16437.3,43.1,0.0,0.4,1034.2,5.0,0.0,60.9,56.9,159.7,0.0,963.5,102.0,61.0,23.5,40.4,105.3,0.11,inland,0.338,0.342,0.53,0.41,Very High,Very High,High,Very High,High,Very High,No,18717.5,17632.600000000002,227.3,High
508442,Mozambique,ZAMBEZIA,MORRUMBALA,MEGAZA,Pinda,Low Density Rural,0.319,0.291,261.48,262,899,242727,272,272,26.939,1.174,0.0,0.2,likely electrified,99,10,0.1,0.0,Northern Highland with Mixed Cropping,0,108,48.0,26.0,1.3,8030,170.0,70.0,942.0,0.48,"Aw   Tropical, savannah",1988,21.458,4.372,99.9,178.1,3.5,3.6,5.7,19.5,0.8,0.548,0.5,0.909,0.036,0.387,0.37,0.554,0.438,0.0,9955.3,21.1,0.0,0.2,731.2,2.7,0.0,0.2,30.6,93.6,0.0,566.3,60.2,26.2,11.3,18.0,44.1,0.102,inland,0.335,0.34,0.527,0.407,Very High,Very High,High,Very High,High,Very High,No,11379.899999999998,10614.0,115.9,High
508444,Mozambique,ZAMBEZIA,MORRUMBALA,MEGAZA,Pinda,Rural Clusters,1.947,1.776,1168.57,1169,658,247234,1845,1845,27.144,3.745,0.0,0.2,likely electrified,99,10,-0.3,0.0,Northern Highland with Mixed Cropping,0,104,48.0,26.0,1.3,8030,170.0,70.0,942.0,0.49,"Aw   Tropical, savannah",1992,122.437,2.112,87.2,180.3,3.6,3.6,5.8,19.6,0.9,0.54,0.497,0.922,0.021,0.375,0.361,0.553,0.431,0.0,9955.3,21.1,0.0,0.2,731.2,2.7,0.0,0.2,30.6,93.6,0.0,566.3,60.2,26.2,11.3,18.0,44.1,0.09,inland,0.323,0.332,0.527,0.4,Very High,Very High,High,Very High,High,Very High,No,11379.899999999998,10614.0,115.9,High
508447,Mozambique,ZAMBEZIA,MORRUMBALA,MEGAZA,Pinda,Low Density Rural,0.215,0.196,141.93,142,723,243752,198,198,27.85,3.913,0.0,0.2,likely electrified,99,3,-0.5,0.0,Northern Highland with Mixed Cropping,0,104,51.0,25.9,1.3,7993,178.0,68.0,875.0,0.48,"Aw   Tropical, savannah",1994,77.089,3.929,49.6,182.0,3.6,3.7,5.8,19.6,0.9,0.539,0.494,0.911,0.034,0.379,0.364,0.552,0.433,0.0,9955.3,21.1,0.0,0.2,731.2,2.7,0.0,0.2,30.6,93.6,0.0,566.3,60.2,26.2,11.3,18.0,44.1,0.052,inland,0.299,0.308,0.501,0.375,Very High,Very High,High,Very High,High,Very High,No,11379.899999999998,10614.0,115.9,High
508449,Mozambique,ZAMBEZIA,MORRUMBALA,MEGAZA,Pinda,Low Density Rural,0.238,0.217,131.55,132,606,244295,124,124,28.536,2.857,0.0,0.2,likely electrified,99,3,-0.3,0.0,Northern Highland with Mixed Cropping,0,104,52.0,26.0,1.3,8030,178.0,68.0,875.0,0.48,"Aw   Tropical, savannah",1995,31.03,2.412,41.0,182.6,3.7,3.7,5.9,19.7,1.0,0.531,0.489,0.912,0.02,0.37,0.356,0.548,0.425,0.0,16845.9,42.6,0.0,0.4,1400.7,4.3,0.0,0.2,53.2,171.7,0.0,1003.2,126.1,53.8,20.4,35.0,86.4,0.043,inland,0.292,0.302,0.499,0.37,Very High,Very High,High,Very High,High,Very High,No,19479.2,18035.100000000002,235.70000000000002,High
508450,Mozambique,ZAMBEZIA,MORRUMBALA,MEGAZA,Pinda,Rural Clusters,1.356,1.238,776.81,777,627,246255,891,891,30.388,0.772,0.0,0.2,likely electrified,8,8,-0.6,0.0,Northern Highland with Mixed Cropping,0,104,60.0,25.9,1.3,7993,178.0,68.0,875.0,0.49,"Aw   Tropical, savannah",2002,181.613,2.216,34.1,184.9,3.8,3.8,6.0,19.8,1.1,0.523,0.484,0.917,0.024,0.365,0.354,0.55,0.424,0.0,16845.9,42.6,0.0,0.4,1400.7,4.3,0.0,0.2,53.2,171.7,0.0,1003.2,126.1,53.8,20.4,35.0,86.4,0.036,inland,0.281,0.294,0.496,0.362,Very High,Very High,High,Very High,Medium,Very High,No,19479.2,18035.100000000002,235.70000000000002,Medium
508458,Mozambique,ZAMBEZIA,MORRUMBALA,MEGAZA,Megaza-Sede,Low Density Rural,0.428,0.391,243.04,249,636,225404,126,126,36.706,11.534,0.0,0.2,likely electrified,99,3,-0.5,0.0,Northern Highland with Mixed Cropping,0,104,36.0,26.0,1.3,8030,178.0,68.0,875.0,0.49,"Aw   Tropical, savannah",2007,176.841,8.379,15.6,192.8,4.1,4.1,6.4,20.2,1.5,0.494,0.45,0.847,0.073,0.379,0.364,0.542,0.429,0.0,7044.3,23.9,0.0,0.3,620.6,1.7,0.0,0.0,24.8,85.4,0.0,470.3,75.4,34.0,10.7,19.8,49.5,0.016,inland,0.256,0.268,0.453,0.331,Very High,Very High,High,Very High,Medium,Very High,No,8247.1,7622.2,140.20000000000002,Medium
508511,Mozambique,ZAMBEZIA,MORRUMBALA,CHIRE,Chire-Sede,Low Density Rural,0.802,0.736,319.8,324,440,19243,311,311,64.137,9.428,0.0,0.2,likely electrified,99,3,-0.7,0.0,Northwestern Cropping and Cross-border Trade,0,96,49.0,26.3,1.3,8140,236.0,63.0,765.0,0.52,"Aw   Tropical, savannah",2050,845.767,9.908,68.7,221.0,5.4,5.6,8.9,22.7,3.4,0.364,0.245,0.171,0.108,0.334,0.282,0.249,0.284,0.0,30912.1,978.2,0.0,10.1,2550.2,10.8,1546.4,0.0,311.5,921.2,0.0,6220.7,759.8,116.0,11940.4,2040.0,1292.6,0.071,inland,0.221,0.195,0.151,0.192,Low,Low,Medium,Medium,Low,Medium,No,42472.899999999994,53430.2,14866.3,Low
508524,Mozambique,ZAMBEZIA,MORRUMBALA,CHIRE,Chire-Sede,Low Density Rural,0.602,0.553,262.39,267,482,20452,176,176,66.265,6.659,0.0,0.2,likely electrified,99,3,-0.6,0.0,Northwestern Cropping and Cross-border Trade,0,96,50.0,26.3,1.3,8140,236.0,63.0,765.0,0.52,"Aw   Tropical, savannah",2039,238.975,10.135,65.0,222.4,5.0,5.3,8.6,22.4,3.6,0.377,0.256,0.178,0.089,0.331,0.277,0.243,0.279,0.0,16676.9,53.9,0.0,0.8,1812.8,4.8,0.0,0.0,151.2,390.6,0.0,1716.4,242.1,103.2,38.9,57.6,143.2,0.067,inland,0.227,0.199,0.152,0.195,Low,Low,Medium,Medium,Low,Medium,No,20752.7,18736.7,442.6,Low
508542,Mozambique,ZAMBEZIA,MORRUMBALA,CHIRE,Chire-Sede,Low Density Rural,0.383,0.352,273.79,274,778,24626,156,156,71.202,1.022,0.0,0.2,likely electrified,99,3,-0.4,0.0,Northwestern Cropping and Cross-border Trade,0,96,61.0,26.3,1.3,8140,236.0,63.0,765.0,0.52,"Aw   Tropical, savannah",2024,129.002,24.072,45.1,227.1,4.2,4.5,7.8,21.6,2.9,0.437,0.294,0.199,0.196,0.42,0.353,0.303,0.357,0.0,425.3,41.0,0.0,1.0,299.4,0.4,0.0,0.0,19.5,95.5,0.0,287.4,186.8,98.9,15.7,43.5,110.5,0.047,inland,0.249,0.208,0.153,0.206,Low,Medium,Medium,High,Low,High,No,1127.5,959.0999999999999,345.90000000000003,Low
508547,Mozambique,ZAMBEZIA,MORRUMBALA,CHIRE,Chire-Sede,Low Density Rural,0.831,0.764,480.21,480,628,26606,277,277,72.522,2.21,0.0,0.2,likely electrified,99,8,-0.4,0.0,Northwestern Cropping and Cross-border Trade,0,96,72.0,26.2,1.3,8103,236.0,63.0,765.0,0.53,"Aw   Tropical, savannah",2018,103.21,4.972,34.1,227.9,4.3,4.5,7.9,21.6,2.9,0.433,0.293,0.204,0.043,0.334,0.27,0.232,0.274,0.0,743.8,70.1,0.0,1.7,456.7,0.7,0.0,0.0,29.4,144.2,0.0,478.2,296.5,155.3,27.1,74.0,189.2,0.036,inland,0.238,0.2,0.147,0.198,Low,Medium,Medium,Medium,Low,Medium,No,1852.9999999999998,1620.3,554.6,Low
509739,Mozambique,NIASSA,CIDADE_DE_LICHINGA,CIDADE DE LICHINGA,Nao Aplicavel,Suburban or Peri Urban,0.948,0.898,946.12,946,1053,52501,1839,1839,295.928,43.316,1.753,0.5,electrified,1,1,0.6,0.0,Northwestern Tobacco and Maize,3,47,1345.0,18.8,1.1,5402,17.0,68.0,1132.0,0.69,"Cwa  Temperate, dry winter, hot summer",1944,178.936,10.767,27.3,526.9,2.1,2.1,7.6,29.0,0.2,0.543,0.299,0.289,0.092,0.255,0.139,0.15,0.173,0.0,62.2,10.6,0.0,122.4,6.9,0.2,0.0,40.0,0.0,4.0,0.0,29.3,20.2,15.4,7.9,9.0,26.8,0.028,inland,0.123,0.036,0.032,0.064,Medium,Medium,High,Low,Low,Low,No,142.6,168.8,174.9,Low
509778,Mozambique,NIASSA,LICHINGA,CHIMBONILA,Malica,Low Density Rural,0.331,0.314,101.31,101,321,54545,635,635,307.254,39.063,0.0,0.2,likely electrified,99,3,0.0,0.0,Northwestern Tobacco and Maize,0,43,1220.0,19.7,1.1,5730,7.0,70.0,1130.0,0.7,"Cwa  Temperate, dry winter, hot summer",1938,560.284,18.889,4.9,540.0,2.0,2.0,8.2,29.4,0.5,0.537,0.286,0.29,0.169,0.313,0.192,0.204,0.23,0.0,267.3,76.7,0.0,589.5,2268.2,10.5,0.0,324.4,78.2,32.6,0.0,330.6,93.5,73.0,87.3,55.7,177.3,0.004,inland,0.127,0.037,0.04,0.068,Medium,Medium,High,Low,Low,Low,No,3311.7999999999997,1169.3,899.0,Low
510185,Mozambique,INHAMBANE,JANGAMO,JANGAMO,Massavane,Semi Dense Urban Clusters,12.351,10.317,13399.05,13421,1300,18668,4577,4577,0.179,126.219,1.179,0.4,electrified,1,1,-0.1,0.0,"Southern Coastal Cassava, Coconut, and Fishing",0,156,41.0,23.7,1.0,7190,9.0,75.0,748.0,0.55,"Aw   Tropical, savannah",1940,1159.781,11.071,37.1,1.8,0.6,0.6,6.3,6.4,5.0,0.741,0.521,0.194,0.127,0.488,0.379,0.218,0.36,0.0,46114.1,125.7,1885.4,7.5,1109.1,8.6,0.0,0.0,1.1,123.5,0.0,371.1,233.0,224.2,173.6,96.7,286.9,0.82,marine,0.79,0.679,0.481,0.661,Low,Very High,Very High,High,Very High,Very High,No,47727.49999999999,46997.09999999999,735.0,Very High
510215,Mozambique,INHAMBANE,JANGAMO,JANGAMO,Massavane,Low Density Rural,1.202,1.005,305.97,308,306,19860,306,306,0.096,119.702,0.0,0.2,electrified,1,1,0.0,0.0,"Southern Coastal Cassava, Coconut, and Fishing",0,156,45.0,23.6,1.0,7154,16.0,74.0,705.0,0.52,"Aw   Tropical, savannah",1939,55.558,2.102,30.3,2.5,0.7,0.4,6.4,6.4,5.0,0.743,0.52,0.197,0.019,0.429,0.32,0.167,0.301,0.0,4881.5,45.4,777.6,3.2,111.5,1.3,0.0,0.0,0.4,32.6,0.0,113.7,91.7,90.7,60.1,37.2,94.1,0.75,marine,0.75,0.639,0.446,0.621,Low,Very High,Very High,High,Very High,Very High,No,5141.0,5185.5,282.90000000000003,Very High
510217,Mozambique,INHAMBANE,JANGAMO,JANGAMO,Massavane,Low Density Rural,0.427,0.357,104.26,104,291,19287,135,135,0.704,119.08,0.0,0.2,likely electrified,99,3,-0.1,0.0,"Southern Coastal Cassava, Coconut, and Fishing",0,156,34.0,23.7,1.0,7190,16.0,74.0,705.0,0.51,"Aw   Tropical, savannah",1943,15.889,1.237,31.4,2.2,0.7,0.4,6.4,6.4,5.0,0.743,0.52,0.195,0.01,0.427,0.317,0.163,0.298,0.0,2878.5,28.0,485.6,1.9,66.7,0.8,0.0,0.0,0.2,19.4,0.0,67.5,54.5,52.0,35.5,23.1,55.5,0.78,marine,0.769,0.657,0.462,0.639,Low,Very High,Very High,High,Very High,Very High,No,3033.1,3059.9,167.0,Very High
511552,Mozambique,ZAMBEZIA,MORRUMBALA,MEGAZA,Megaza-Sede,Low Density Rural,0.65,0.594,397.91,398,669,242199,411,411,32.687,3.936,0.0,0.2,likely electrified,99,3,-0.5,0.0,Northern Highland with Mixed Cropping,0,104,54.0,25.9,1.3,7993,178.0,68.0,875.0,0.49,"Aw   Tropical, savannah",2001,80.242,1.873,11.5,186.6,3.9,3.9,6.1,19.8,1.2,0.516,0.477,0.903,0.018,0.358,0.347,0.541,0.416,0.0,6890.6,21.5,0.0,0.2,669.5,1.6,0.0,0.0,22.6,78.1,0.0,436.9,65.9,27.6,9.1,17.0,42.3,0.011,inland,0.264,0.278,0.477,0.345,Very High,Very High,High,Very High,Medium,Very High,No,8099.3,7421.1,119.80000000000001,Medium
511657,Mozambique,ZAMBEZIA,MORRUMBALA,CHIRE,Chire-Sede,Rural Clusters,2.084,1.914,1223.79,1224,639,24043,875,875,71.311,0.485,0.0,0.2,likely electrified,8,8,-0.4,0.0,Northwestern Cropping and Cross-border Trade,0,96,68.0,26.2,1.3,8103,236.0,63.0,765.0,0.53,"Aw   Tropical, savannah",2020,142.264,7.202,45.5,225.6,4.2,4.5,7.8,21.6,2.9,0.437,0.294,0.197,0.062,0.347,0.281,0.237,0.284,0.0,7616.3,94.0,0.0,2.1,1254.5,3.2,0.0,0.0,141.7,408.3,0.0,1539.6,428.0,213.1,52.8,104.9,278.3,0.047,inland,0.247,0.206,0.15,0.204,Low,Medium,Medium,Medium,Low,Medium,No,10963.6,9744.8,800.9,Low
511758,Mozambique,ZAMBEZIA,MORRUMBALA,CHIRE,Chilomo,Rural Clusters,0.688,0.633,594.96,595,939,62369,315,315,90.406,24.644,0.0,0.2,likely electrified,99,8,-0.4,0.0,Northwestern Cropping and Cross-border Trade,0,92,201.0,25.5,1.2,7848,171.0,67.0,1071.0,0.6,"Aw   Tropical, savannah",1987,573.229,3.267,2.4,241.8,4.1,5.1,8.4,22.2,3.4,0.411,0.289,0.312,0.045,0.308,0.255,0.269,0.272,0.0,100437.6,354.9,0.0,11.6,9305.1,21.7,209.3,0.0,350.2,967.5,0.0,58177.7,1611.9,376.8,1689.5,2221.2,1303.5,0.002,inland,0.19,0.164,0.17,0.177,Medium,Medium,Medium,Medium,Low,Medium,No,169469.1,164368.90000000002,5911.0,Low
513023,Mozambique,NIASSA,LICHINGA,CHIMBONILA,Cholue,Low Density Rural,0.103,0.098,60.46,60,615,42418,234,234,291.397,48.306,0.0,0.2,likely electrified,99,3,-0.6,0.0,Northwestern Tobacco and Maize,0,47,1202.0,19.8,1.1,5767,17.0,68.0,1132.0,0.69,"Cwa  Temperate, dry winter, hot summer",1936,346.592,17.551,1.4,517.1,2.5,2.5,8.0,29.4,0.6,0.508,0.277,0.253,0.151,0.29,0.179,0.18,0.209,0.0,59.5,11.6,0.0,110.7,63.4,1.3,0.0,37.5,11.1,5.1,0.0,47.8,18.7,12.5,11.5,9.4,27.5,0.0,inland,0.111,0.032,0.021,0.055,Medium,Low,High,Low,Low,Low,No,225.7,185.70000000000002,162.8,Low
513047,Mozambique,NIASSA,LICHINGA,CHIMBONILA,Cholue,Low Density Rural,0.158,0.149,112.01,112,749,47798,285,285,292.428,46.354,0.0,0.2,likely electrified,99,10,-0.5,0.0,Northwestern Tobacco and Maize,0,47,1221.0,19.7,1.1,5730,17.0,68.0,1132.0,0.7,"Cwa  Temperate, dry winter, hot summer",1938,306.528,9.825,21.4,520.1,2.2,2.2,7.7,29.1,0.3,0.534,0.293,0.273,0.089,0.269,0.153,0.159,0.185,0.0,211.0,40.0,0.0,435.1,142.5,3.3,0.0,141.6,26.3,16.1,0.0,147.8,69.9,49.6,34.6,32.8,100.3,0.022,inland,0.136,0.049,0.04,0.076,Medium,Medium,High,Low,Low,Low,No,688.5999999999999,641.0,622.0,Low
513456,Mozambique,INHAMBANE,JANGAMO,JANGAMO,Massavane,Low Density Rural,0.321,0.268,218.62,219,816,702,128,128,0.263,131.725,0.46,0.3,electrified,1,1,-0.1,0.0,"Southern Coastal Cassava, Coconut, and Fishing",0,156,46.0,23.9,1.0,7263,0.0,75.0,767.0,0.5,"Aw   Tropical, savannah",1948,33.305,1.467,22.9,0.3,0.6,0.7,6.4,6.4,5.0,0.74,0.507,0.137,0.013,0.431,0.316,0.142,0.292,0.0,43708.2,106.5,1508.1,5.9,1055.3,8.0,0.0,0.0,0.9,107.6,0.0,314.5,186.7,180.9,144.8,77.2,248.8,0.97,marine,0.878,0.755,0.531,0.733,Low,Very High,Very High,Medium,Very High,Very High,No,45194.5,44439.399999999994,595.5,Very High
513470,Mozambique,INHAMBANE,JANGAMO,JANGAMO,Massavane,Rural Clusters,0.618,0.517,1653.32,1653,3199,7069,378,378,0.929,126.984,0.672,0.5,electrified,1,1,0.1,0.0,"Southern Coastal Cassava, Coconut, and Fishing",0,156,51.0,23.9,1.0,7263,0.0,75.0,773.0,0.53,"Aw   Tropical, savannah",1948,0.201,0.064,25.1,0.1,0.6,0.6,6.3,6.4,5.0,0.741,0.514,0.158,0.001,0.425,0.314,0.146,0.291,0.0,6203.3,60.7,1061.9,4.2,142.8,1.7,0.0,0.0,0.5,42.0,0.0,145.1,116.6,114.0,76.5,46.5,129.4,0.99,marine,0.89,0.77,0.552,0.749,Low,Very High,Very High,Medium,Very High,Very High,No,6535.400000000001,6589.7,357.8,Very High
513488,Mozambique,INHAMBANE,JANGAMO,JANGAMO,Massavane,Low Density Rural,0.995,0.832,217.31,220,264,18734,252,252,0.096,121.576,0.0,0.2,electrified,1,1,0.1,0.0,"Southern Coastal Cassava, Coconut, and Fishing",0,156,69.0,23.4,1.0,7081,8.0,75.0,742.0,0.54,"Aw   Tropical, savannah",1943,71.992,8.353,30.0,2.2,0.7,0.5,6.4,6.5,5.1,0.736,0.517,0.194,0.069,0.448,0.34,0.185,0.321,0.0,4881.5,45.4,777.6,3.2,111.5,1.3,0.0,0.0,0.4,32.6,0.0,113.7,91.7,90.7,60.1,37.2,94.1,0.78,marine,0.758,0.649,0.455,0.631,Low,Very High,Very High,High,Very High,Very High,No,5141.0,5185.5,282.90000000000003,Very High
513569,Mozambique,INHAMBANE,JANGAMO,JANGAMO,Nao Aplicavel,Low Density Rural,1.309,1.096,177.4,180,164,21313,376,376,6.202,113.527,0.0,0.3,likely electrified,99,3,-0.5,0.0,"Southern Coastal Cassava, Coconut, and Fishing",0,156,43.0,23.6,0.9,7154,8.0,75.0,742.0,0.55,"Aw   Tropical, savannah",1949,33.92,1.215,63.7,2.7,0.9,0.3,6.4,6.5,5.1,0.734,0.517,0.202,0.011,0.42,0.314,0.165,0.296,0.0,4881.5,45.4,777.6,3.2,111.5,1.3,0.0,0.0,0.4,32.6,0.0,113.7,91.7,90.7,60.1,37.2,94.1,0.73,marine,0.734,0.627,0.438,0.609,Low,Very High,Very High,Medium,Very High,Very High,No,5141.0,5185.5,282.90000000000003,Very High
513623,Mozambique,INHAMBANE,CIDADE DE INHAMBANE,CIDADE DE INHAMBANE,Nao Aplicavel,Low Density Rural,0.93,0.779,106.08,106,136,24106,247,247,8.449,107.693,0.68,0.3,likely electrified,99,3,-0.8,0.0,"Southern Coastal Cassava, Coconut, and Fishing",0,156,46.0,23.6,1.0,7154,8.0,75.0,742.0,0.54,"Aw   Tropical, savannah",1953,16.354,4.467,127.8,2.4,1.1,0.3,6.5,6.6,5.2,0.722,0.513,0.21,0.036,0.427,0.325,0.181,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,marine,0.744,0.641,0.457,0.624,Low,Very High,Very High,High,Very High,Very High,No,0.0,0.0,0.0,Very High
514417,Mozambique,INHAMBANE,INHASSORO,BAZARUTO,Bazaruto-Sede,Low Density Rural,0.361,0.312,139.21,139,445,415,201,201,187.15,6.111,1.247,0.7,electrified,99,3,-0.1,0.0,"Southern Coastal Cassava, Coconut, and Fishing",0,158,20.0,24.4,0.9,7446,1.0,77.0,847.0,0.55,"Aw   Tropical, savannah",2056,0.0,0.0,143.5,0.1,0.0,4.8,6.9,11.1,6.0,0.581,0.411,0.131,0.0,0.35,0.27,0.142,0.249,0.0,1965.5,7.8,0.0,0.0,1.6,2.8,0.0,0.0,0.0,14.2,0.0,36.9,5.2,0.0,7.9,4.4,10.7,0.99,marine,0.812,0.726,0.549,0.707,Low,High,Very High,Medium,Very High,Very High,No,2021.0000000000002,2022.7,17.5,Very High
514427,Mozambique,INHAMBANE,INHASSORO,BAZARUTO,Bazaruto-Sede,Very Low Density Rural,0.49,0.424,20.36,21,49,374,102,102,184.813,3.749,0.0,0.2,likely electrified,99,3,0.0,0.0,"Southern Coastal Cassava, Coconut, and Fishing",0,158,21.0,24.3,0.9,7410,1.0,77.0,847.0,0.55,"Aw   Tropical, savannah",2053,0.0,0.0,138.7,0.4,0.1,5.0,7.0,11.2,6.0,0.572,0.406,0.13,0.0,0.343,0.266,0.14,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,marine,0.788,0.706,0.531,0.686,Low,High,Very High,Medium,Very High,Very High,No,0.0,0.0,0.0,Very High
514514,Mozambique,SOFALA,MARROMEU,CHUPANGA,Mponda,Low Density Rural,0.721,0.654,282.03,282,431,99148,231,231,6.12,58.69,0.0,0.2,likely electrified,99,3,-0.4,0.1,Coastal Sugarcane and Fishing,1,114,38.0,25.7,1.3,7920,202.0,69.0,801.0,0.61,"Aw   Tropical, savannah",1941,245.594,14.978,1424.2,131.1,3.2,3.2,4.6,18.3,0.3,0.591,0.465,0.465,0.128,0.453,0.394,0.384,0.41,0.0,0.0,23.3,0.0,0.0,854.3,8.1,0.0,0.0,26.6,0.0,28.6,0.8,10.7,0.1,8.1,7.8,36.6,0.778,inland,0.73,0.672,0.637,0.69,High,Very High,Very High,Very High,Very High,Very High,No,889.8,35.49999999999999,55.3,Very High
514525,Mozambique,SOFALA,MARROMEU,CHUPANGA,Mponda,Low Density Rural,0.35,0.317,186.63,187,589,99587,135,135,5.235,57.109,0.0,0.2,likely electrified,99,3,-0.7,0.1,Coastal Sugarcane and Fishing,1,112,26.0,25.8,1.3,7957,202.0,69.0,801.0,0.6,"Aw   Tropical, savannah",1945,466.28,22.986,1565.8,132.6,3.1,3.1,4.5,18.3,0.2,0.601,0.471,0.468,0.199,0.498,0.435,0.42,0.453,0.0,193.4,61.7,0.0,7.8,1064.9,8.6,0.0,0.0,39.8,53.9,10693.1,107.8,141.3,106.2,31.1,49.3,148.6,0.808,inland,0.754,0.693,0.655,0.712,High,Very High,Very High,Very High,Very High,Very High,No,1468.4,531.5,11028.8,Very High
